ID,CREDIT,GENDER,EDUCATION,MARRIAGE,AGE,PAY_FEB,PAY_JAN,PAY_DEC,BILL_AMT_FEB,BILL_AMT_JAN,BILL_AMT_DEC,PAY_AMT_FEB,PAY_AMT_JAN,PAY_AMT_DEC,DEFAULT_MAR
11337,300000,Male,Graduate,Single,32,-1,-1,-1,2144,2085,2431,2085,2431,2198,0
11338,120000,Male,Graduate,Single,38,-1,-1,-1,52234,39644,19920,1575,1800,1500,0
11339,50000,Female,Post Graduate,Single,25,-1,2,-1,6806,6552,7561,0,1125,276,1
11340,210000,Female,Post Graduate,Married,42,-1,-1,-1,4221,336,0,336,0,0,0
11341,170000,Female,Post Graduate,Single,56,-1,-1,-1,4767,0,451,0,451,0,1
11342,60000,Female,Graduate,Single,23,-1,-1,-1,27369,27961,28509,1466,1452,1009,0
11343,20000,Male,Post Graduate,Married,41,2,2,3,17213,19041,18449,2400,0,0,1
11344,50000,Male,Post Graduate,Single,27,2,-1,-1,41932,38411,30659,1600,1712,1016,1
11345,180000,Female,High School,Married,43,1,-1,-1,0,8016,1200,8016,1200,0,0
11346,20000,Female,Post Graduate,Married,28,2,2,2,20574,21041,19055,1100,0,550,1
11347,310000,Female,Graduate,Single,32,1,-1,-1,0,0,326,0,326,0,0
11348,130000,Male,High School,Married,48,-1,-1,2,11926,18095,5552,10840,3,3041,0
11349,160000,Female,Post Graduate,Single,25,-1,-1,-1,153392,143297,140984,8000,7000,5000,0
11350,500000,Female,Graduate,Single,33,-1,-1,-1,48206,45445,43875,2100,1800,1500,0
11351,20000,Male,Post Graduate,Single,29,-1,-1,-1,18920,20302,19477,1700,1300,1000,0
11352,70000,Male,High School,Single,53,-1,-1,-1,14054,15078,15787,1554,1263,576,0
11353,130000,Female,Post Graduate,Married,27,-1,-1,-1,792,0,396,0,396,485,0
11354,310000,Female,Post Graduate,Married,40,-1,-1,-1,180225,85799,103459,10000,20000,10000,0
11355,20000,Female,High School,Single,25,-1,-1,-1,12547,14699,900,14745,900,0,1
11356,180000,Female,High School,Married,41,-1,-1,-1,3600,5184,5719,5184,5719,0,0
11357,30000,Female,High School,Married,43,1,2,2,12603,13103,13785,1000,1200,646,0
11358,50000,Female,Post Graduate,Married,39,-1,-1,-1,10960,12030,13125,1250,1300,1200,0
11359,210000,Female,Graduate,Single,27,-1,-1,-1,272,894,2168,902,2168,762,0
11360,90000,Female,Graduate,Single,42,2,-1,-1,88346,85975,86302,3500,3500,3000,1
11361,20000,Female,Post Graduate,Married,58,-1,-1,-1,19698,19224,18690,1315,1254,596,0
11362,130000,Male,Graduate,Married,29,1,2,-1,162757,143233,130477,5,6000,5000,1
11363,60000,Female,Post Graduate,Single,24,1,-1,-1,0,0,0,0,0,0,0
11364,310000,Female,Post Graduate,Married,35,-1,-1,-1,14332,8257,11505,1041,11512,7271,0
11365,80000,Male,Post Graduate,Single,40,-1,-1,-1,81511,65605,62779,3200,3000,1000,0
11366,200000,Female,Post Graduate,Married,40,-1,-1,-1,7261,32333,12610,32543,13587,7850,0
11367,180000,Male,Graduate,Single,27,-1,-1,-1,94450,96632,99127,4600,5000,4000,0
11368,200000,Female,Graduate,Married,34,1,-1,-1,0,0,0,0,0,0,1
11369,180000,Female,High School,Married,63,-1,-1,-1,1344,0,0,0,0,0,1
11370,10000,Male,Post Graduate,Single,23,-1,-1,-1,17834,8511,1651,1033,1651,9984,0
11371,50000,Male,Post Graduate,Single,30,-1,-1,-1,51396,52908,7456,2481,1000,152,0
11372,210000,Male,High School,Married,33,-1,-1,-1,44249,45146,30089,8130,3027,10018,0
11373,20000,Female,Doctorate,Single,22,-1,-1,-1,17576,17632,18385,1500,1200,1000,0
11374,50000,Male,Post Graduate,Single,31,-1,-1,-1,47709,47838,49597,3007,5230,1927,0
11375,290000,Male,Graduate,Single,43,-1,-1,-1,197175,210932,217394,17000,10000,10000,0
11376,360000,Female,Graduate,Single,37,-1,-1,-1,16600,19190,20384,3194,2384,3271,0
11377,500000,Female,Post Graduate,Married,38,-1,-1,-1,2343,4666,3492,4695,2506,2015,0
11378,50000,Female,Post Graduate,Married,41,-1,-1,-1,25395,26421,27741,1440,1760,1001,0
11379,180000,Male,Post Graduate,Single,25,-1,-1,-1,4236,5230,6570,2001,2000,1018,0
11380,200000,Female,Post Graduate,Married,44,1,-1,-1,0,0,0,0,0,0,0
11381,140000,Male,Post Graduate,Married,48,-1,-1,-1,80740,82439,84125,3000,3060,3241,0
11382,360000,Female,Post Graduate,Married,46,-1,-1,-1,6402,13301,3762,13389,3785,7527,1
11383,60000,Female,Post Graduate,Single,34,-1,-1,-1,59291,60720,59503,3000,2267,1000,0
11384,110000,Male,Post Graduate,Single,24,-1,-1,-1,91915,92168,90705,3800,3818,1426,0
11385,50000,Male,Post Graduate,Single,28,-1,-1,-1,17868,18028,38126,1711,20809,668,0
11386,130000,Female,Post Graduate,Single,27,-1,-1,-1,390,390,390,390,390,390,0
11387,20000,Male,Graduate,Single,23,-1,-1,-1,8693,10045,11776,1500,2000,0,0
11388,200000,Female,Graduate,Married,35,-1,2,-1,1972,582,1891,0,1891,0,1
11389,10000,Male,High School,Single,41,2,2,2,3983,4764,5528,1000,1000,2000,1
11390,330000,Female,Graduate,Single,30,-1,-1,-1,5014,59970,18585,60207,18585,13835,0
11391,360000,Female,Post Graduate,Married,34,-1,-1,-1,9561,5866,1297,1166,1297,0,0
11392,230000,Female,Post Graduate,Married,46,-1,-1,-1,3503,3354,858,3970,858,5505,0
11393,140000,Male,Post Graduate,Married,37,-1,2,-1,2081,991,1982,0,1982,0,1
11394,50000,Male,Graduate,Married,38,-1,-1,-1,2536,3147,8321,3147,8321,4453,0
11395,30000,Male,Post Graduate,Single,31,2,-1,-1,23559,23381,540,1000,500,0,0
11396,170000,Male,Graduate,Single,29,1,-1,-1,0,0,0,0,0,0,0
11397,50000,Female,Post Graduate,Single,32,1,2,-1,49340,48297,49255,0,3000,1000,0
11398,290000,Female,Graduate,Married,35,-1,-1,-1,703,-20,-20,0,0,0,1
11399,140000,Male,Graduate,Single,43,-1,-1,-1,138859,141393,135784,5100,4779,6000,1
11400,110000,Male,Post Graduate,Married,39,-1,-1,-1,49464,40359,34533,3007,3000,3000,0
11401,170000,Male,Graduate,Single,27,-1,-1,-1,127902,131631,133090,5631,5090,4937,0
11402,390000,Female,Post Graduate,Married,31,-1,-1,-1,49667,33900,33545,1700,17000,333,0
11403,160000,Male,Graduate,Married,47,-1,-1,-1,1562,1499,-3,1503,0,0,0
11404,20000,Female,Post Graduate,Married,37,4,3,2,20460,19860,19100,0,0,0,0
11405,40000,Male,Graduate,Single,24,-1,-1,-1,36904,34372,38496,1600,6700,0,0
11406,400000,Male,Post Graduate,Married,37,-1,-1,-1,7011,9639,8102,10000,8501,9003,0
11407,260000,Female,Post Graduate,Single,29,-1,-1,-1,4400,942,1058,942,1058,2106,0
11408,260000,Female,High School,Married,52,-1,-1,-1,207627,212821,214885,8535,6430,6495,0
11409,240000,Male,Graduate,Single,48,1,3,4,180189,191054,192447,15281,6000,0,0
11410,230000,Female,Post Graduate,Married,38,-1,-1,-1,12696,9883,2035,9883,2035,6337,0
11411,50000,Male,Post Graduate,Married,45,-1,-1,-1,4900,7222,3150,7222,3150,0,0
11412,400000,Male,Graduate,Single,37,-1,-1,-1,1783,1251,629,1251,629,0,0
11413,30000,Male,Post Graduate,Married,31,-1,-1,-1,29285,29390,30300,1820,1730,1154,0
11414,300000,Male,Graduate,Single,37,-1,-1,-1,52268,53440,54615,3000,3011,582,0
11415,100000,Female,Graduate,Single,24,-1,-1,2,7576,15532,7626,15532,0,11896,0
11416,130000,Male,Graduate,Single,26,-1,-1,-1,4417,93163,90056,105072,5000,3000,0
11417,180000,Female,Graduate,Single,41,-1,-1,-1,6734,7752,8763,1124,1135,310,0
11418,130000,Male,High School,Single,24,1,2,-1,101767,41823,33740,12,1407,347,1
11419,130000,Female,Graduate,Single,25,1,-1,-1,0,0,0,0,0,0,0
11420,50000,Female,Post Graduate,Married,57,-1,-1,-1,173,274,0,274,0,0,0
11421,230000,Female,Post Graduate,Married,36,-1,-1,-1,198,29430,22925,29439,22993,6167,1
11422,140000,Male,High School,Married,35,-1,-1,-1,136324,138438,0,5407,0,0,0
11423,60000,Male,Post Graduate,Single,30,-1,-1,-1,41540,390,390,390,390,0,0
11424,30000,Male,Post Graduate,Married,23,-1,-1,-1,390,390,390,390,390,0,0
11425,40000,Female,High School,Married,39,-1,-1,2,34378,37584,38072,3768,1400,0,1
11426,250000,Female,Post Graduate,Married,40,1,2,2,7067,998,0,4,0,0,0
11427,20000,Male,Post Graduate,Married,53,-1,-1,-1,35419,31195,26849,0,0,0,0
11428,120000,Male,Post Graduate,Married,27,2,3,2,110162,107008,103800,0,0,4000,1
11429,210000,Female,Post Graduate,Single,29,-1,-1,-1,86598,88304,90648,4000,4000,4000,0
11430,380000,Male,Graduate,Single,33,-1,-1,-1,2500,0,0,0,0,0,1
11431,130000,Male,Post Graduate,Single,28,-1,-1,-1,381,550,547,551,548,226,0
11432,80000,Female,Post Graduate,Married,49,-1,-1,-1,79545,80932,22320,3708,1364,809,1
11433,80000,Female,Post Graduate,Married,31,-1,-1,-1,3601,-876,6440,9,9242,0,1
11434,140000,Male,Post Graduate,Single,36,-1,-1,-1,59693,61732,62411,3000,2300,3000,0
11435,220000,Female,Post Graduate,Others,50,-1,-1,-1,127571,116768,55863,5200,2000,2000,0
11436,20000,Female,Post Graduate,Single,23,1,2,2,6218,6959,8635,1000,1800,0,1
11437,200000,Female,Post Graduate,Married,43,2,2,2,150,150,150,0,0,0,1
11438,50000,Female,Post Graduate,Married,24,-1,-1,-1,37159,30814,27382,1500,1500,1153,0
11439,20000,Male,Post Graduate,Single,30,-1,-1,-1,20027,18971,19339,1395,1153,547,0
11440,230000,Male,High School,Single,37,-1,-1,-1,36571,35484,41862,1700,10010,5000,0
11441,230000,Female,Post Graduate,Single,29,2,2,2,232044,236365,229553,9500,0,6829,1
11442,60000,Female,Post Graduate,Single,24,1,-1,-1,0,0,1668,0,1668,844,0
11443,50000,Male,High School,Married,54,2,2,2,18691,21072,20039,3000,0,700,1
11444,130000,Male,High School,Married,40,-1,-1,-1,3015,2620,1330,1000,1330,0,0
11445,20000,Female,Post Graduate,Single,27,-1,-1,-1,17304,0,26373,0,26373,1000,0
11446,440000,Female,Post Graduate,Single,31,-1,-1,-1,49803,25781,18400,1390,4375,271,0
11447,150000,Female,Graduate,Single,23,-1,-1,-1,227,6686,11609,6692,11609,3623,0
11448,410000,Male,Post Graduate,Single,42,-1,-1,-1,7114,8223,6557,8309,6645,16141,0
11449,320000,Male,Post Graduate,Married,32,-1,-1,-1,43265,28007,24986,1528,3019,2022,0
11450,30000,Male,Post Graduate,Single,26,-1,-1,-1,26990,24706,25022,4900,2000,2100,0
11451,80000,Male,Post Graduate,Single,29,1,2,-1,75234,76417,76916,3007,5090,2001,0
11452,50000,Female,High School,Married,47,1,3,2,28164,27432,28668,0,2000,1300,1
11453,50000,Male,Post Graduate,Single,39,1,2,-1,50468,48621,49987,0,2600,650,1
11454,140000,Female,Graduate,Single,52,-1,-1,-1,1388,0,980,0,980,0,0
11455,500000,Female,Graduate,Married,38,-1,-1,-1,7789,9656,7477,9666,7488,8370,0
11456,60000,Female,High School,Married,48,-1,-1,-1,59063,53377,37418,2000,1900,1500,0
11457,150000,Male,Graduate,Single,35,-1,-1,-1,5888,0,0,0,0,11310,0
11458,130000,Male,Others,Single,46,2,-1,-1,79705,59716,38343,2475,1600,1300,0
11459,20000,Male,Post Graduate,Single,41,-1,-1,-1,18577,18961,18126,2000,2000,1000,0
11460,310000,Male,Post Graduate,Married,43,-1,-1,-1,4943,2691,2060,2691,2060,2018,0
11461,90000,Male,Post Graduate,Married,42,-1,-1,-1,780,0,0,0,0,0,0
11462,210000,Female,Graduate,Single,46,-1,-1,-1,15655,3918,29881,4854,30366,0,1
11463,10000,Female,Post Graduate,Single,22,1,2,-1,7194,6934,8786,0,2000,430,1
11464,30000,Male,High School,Married,59,-1,-1,-1,29272,29096,22088,1404,1268,694,0
11465,30000,Female,Post Graduate,Married,22,2,2,-1,28574,14220,14188,0,1230,1000,1
11466,30000,Female,Graduate,Single,24,-1,-1,-1,28885,27924,27709,1459,1414,952,0
11467,220000,Female,Post Graduate,Married,45,1,-1,-1,0,6010,7069,6010,1229,43957,0
11468,20000,Male,High School,Married,45,-1,2,-1,1340,950,1560,0,1000,0,1
11469,300000,Male,Graduate,Married,30,-1,-1,-1,649,949,1938,949,1938,81,0
11470,160000,Female,Post Graduate,Married,30,-1,-1,-1,5331,6020,1194,1153,1202,694,0
11471,10000,Male,Post Graduate,Single,25,-1,-1,-1,5378,6482,7308,1200,1000,115,0
11472,20000,Female,Post Graduate,Single,23,2,-1,-1,16235,17857,18862,2200,1610,679,1
11473,20000,Male,Graduate,Single,29,3,2,2,16330,15784,18200,0,3000,0,1
11474,70000,Male,Post Graduate,Married,26,-1,-1,-1,66866,27072,26744,2000,1396,3000,1
11475,50000,Female,Post Graduate,Married,30,-1,-1,-1,43334,41935,14854,1986,1040,1000,0
11476,130000,Female,Graduate,Single,26,-1,-1,2,10274,10750,8699,2352,0,199,0
11477,180000,Female,Graduate,Married,38,-1,-1,-1,27959,13855,16277,13855,16277,0,0
11478,50000,Male,Post Graduate,Single,28,1,2,2,9500,7913,9572,0,1800,0,1
11479,500000,Male,Graduate,Married,44,-1,-1,-1,35755,72000,0,40000,0,0,0
11480,340000,Female,Graduate,Single,27,-1,-1,-1,30452,36919,24268,6919,4322,3210,0
11481,150000,Female,Post Graduate,Single,25,-1,-1,-1,3303,125,7351,125,7424,1279,0
11482,150000,Female,Post Graduate,Married,40,-1,-1,-1,32117,3502,2056,3505,2056,7756,0
11483,100000,Female,Post Graduate,Married,47,-1,-1,-1,27555,29798,31028,3000,2028,3354,0
11484,100000,Female,Graduate,Single,28,-1,-1,-1,16601,14414,11307,1539,1124,495,0
11485,30000,Female,Graduate,Single,23,2,2,2,25487,26513,27026,1738,1251,1596,1
11486,150000,Female,Post Graduate,Married,34,2,-1,-1,30821,33009,34867,3000,3000,1000,0
11487,10000,Male,Graduate,Single,23,-1,-1,-1,7684,8685,8557,1300,1500,500,0
11488,190000,Female,Graduate,Single,38,-1,-1,-1,77720,79417,81326,3774,3799,2874,0
11489,70000,Female,Graduate,Single,33,-1,-1,-1,39416,40784,42791,2000,3000,1718,0
11490,360000,Female,Graduate,Married,48,-1,-1,-1,8243,10742,3300,10752,3300,0,0
11491,500000,Female,Post Graduate,Married,37,-1,-1,-1,71455,79079,73583,10004,10104,10000,0
11492,210000,Male,Post Graduate,Married,45,-1,-1,-1,82902,84897,56023,3814,2931,2045,0
11493,320000,Male,Post Graduate,Married,37,-1,-1,-1,188106,178067,178018,6496,6343,6003,0
11494,50000,Female,Post Graduate,Married,22,-1,-1,-1,39843,40662,41971,1762,2000,2020,0
11495,500000,Female,Graduate,Single,38,-1,-1,-1,4590,4218,5090,1128,1000,0,0
11496,320000,Male,Post Graduate,Married,42,-1,-1,-1,730,1550,0,1550,0,2000,0
11497,80000,Male,Post Graduate,Single,26,-1,-1,-1,76304,78680,79897,4203,3900,1200,0
11498,250000,Male,Graduate,Married,42,1,1,1,352016,341600,321232,15210,8273,8100,1
11499,250000,Male,Graduate,Married,40,-1,-1,-1,396,396,396,396,396,396,0
11500,220000,Male,Graduate,Married,33,-1,-1,-1,0,2500,0,2500,0,0,0
11501,250000,Female,Graduate,Single,37,-1,-1,-1,1391,3498,8963,3498,8963,0,0
11502,50000,Female,Post Graduate,Married,24,-1,-1,-1,42120,41444,33933,1921,1490,1148,0
11503,360000,Female,Graduate,Single,43,1,-1,-1,0,10121,390,10121,780,2809,1
11504,260000,Female,Graduate,Married,38,1,-1,-1,0,0,0,0,0,0,0
11505,50000,Male,Post Graduate,Married,45,-1,-1,-1,9659,10610,6525,1155,1000,73,0
11506,20000,Male,Post Graduate,Single,25,-1,-1,-1,390,5548,7001,5548,2000,2000,0
11507,10000,Male,Post Graduate,Single,23,-1,-1,-1,2068,6000,6457,4400,1000,500,0
11508,500000,Female,Post Graduate,Married,34,1,2,-1,523618,483244,459273,0,16004,15004,0
11509,330000,Female,Post Graduate,Single,33,1,-1,-1,-271,-1648,-2437,0,0,102680,0
11510,170000,Male,Post Graduate,Single,34,-1,-1,-1,113270,112012,114535,6000,6000,4106,0
11511,20000,Male,Post Graduate,Single,63,2,2,4,1650,1650,1650,0,0,0,0
11512,80000,Male,Post Graduate,Married,29,-1,-1,2,37822,40900,39944,3700,0,1462,0
11513,240000,Female,Post Graduate,Married,32,-1,-1,-1,4101,7101,5500,8500,5500,5500,0
11514,150000,Female,Post Graduate,Single,28,-1,-1,-1,46576,43583,45569,2500,3000,2000,0
11515,200000,Male,Post Graduate,Married,34,-1,-1,-1,135654,173946,176894,66022,6101,5898,0
11516,300000,Male,Graduate,Single,33,-1,-1,-1,1617,7785,3420,7785,3000,0,0
11517,100000,Male,Post Graduate,Married,35,4,4,3,82348,82156,83318,1700,3100,0,1
11518,290000,Female,Post Graduate,Single,33,-1,-1,-1,14026,9154,2778,9000,2000,9000,0
11519,100000,Male,High School,Married,56,-1,-1,-1,10882,11952,13047,1250,1300,500,0
11520,10000,Male,Graduate,Others,46,-1,-1,-1,6772,7790,8799,1128,1137,312,1
11521,420000,Female,Graduate,Single,41,-1,-1,-1,79899,82012,84079,3391,3427,2909,0
11522,20000,Female,Post Graduate,Married,42,-1,-1,-1,19185,18621,19605,1323,1307,691,0
11523,300000,Female,Graduate,Married,37,-1,-1,-1,616,1370,916,1370,916,316,0
11524,50000,Male,High School,Single,26,-1,-1,-1,42040,30427,17818,2000,2000,1000,0
11525,180000,Female,Post Graduate,Married,44,-1,-1,-1,33800,0,0,0,0,0,0
11526,420000,Male,Post Graduate,Married,41,-1,-1,-1,16657,2578,523,2590,525,1864,0
11527,100000,Female,Post Graduate,Married,49,-1,-1,-1,10430,3313,490,3313,490,6974,0
11528,80000,Female,Post Graduate,Single,38,2,-1,-1,18733,20081,17245,2000,2500,0,0
11529,210000,Male,Graduate,Married,42,-1,-1,-1,103772,95228,87678,4000,4000,3000,0
11530,80000,Male,High School,Married,42,1,-1,-1,0,0,0,0,0,0,0
11531,240000,Female,Graduate,Single,31,-1,-1,-1,65220,68155,70184,4000,3167,2767,0
11532,500000,Male,Graduate,Married,45,-1,-1,-1,37875,150573,32413,162003,32611,200967,0
11533,100000,Male,Post Graduate,Single,27,-1,-1,-1,10458,9899,6618,2500,1162,3000,0
11534,610000,Female,Graduate,Single,36,-1,-1,-1,874,-256,-255,0,1,0,0
11535,170000,Male,Post Graduate,Single,27,-1,-1,-1,416,416,416,416,416,416,0
11536,320000,Male,Graduate,Married,45,-1,-1,-1,37361,21796,10798,21903,10832,9244,0
11537,200000,Female,High School,Married,38,-1,-1,-1,60473,151786,109495,101796,29894,13943,0
11538,360000,Male,Graduate,Single,35,1,-1,-1,0,1010,0,1010,0,0,1
11539,200000,Male,Post Graduate,Married,34,1,-1,-1,0,0,188,0,188,0,0
11540,150000,Female,Post Graduate,Married,39,1,-1,-1,0,0,0,0,0,0,1
11541,100000,Male,Graduate,Married,44,-1,-1,-1,48850,0,0,0,0,0,0
11542,200000,Male,Graduate,Single,29,-1,-1,-1,45841,37221,34718,4000,7000,7000,0
11543,30000,Male,Post Graduate,Married,26,-1,-1,-1,-201,349,-199,550,0,199,0
11544,260000,Male,Graduate,Married,36,-1,-1,-1,239206,212271,191813,9029,9000,7100,1
11545,300000,Female,Post Graduate,Married,34,-1,-1,-1,1000,1000,1000,1000,1000,1000,1
11546,110000,Male,Post Graduate,Married,32,-1,-1,-1,73772,75299,72978,2765,2404,2292,0
11547,50000,Female,Graduate,Single,24,-1,-1,-1,780,0,580,0,580,0,0
11548,500000,Male,High School,Single,44,-1,-1,-1,16179,1520,2031,2029,5262,3023,0
11549,60000,Female,Graduate,Single,30,-1,-1,-1,24396,25463,27036,1463,2036,937,0
11550,80000,Male,Graduate,Single,39,-1,-1,-1,49171,50376,51536,2000,2000,2100,1
11551,370000,Male,Graduate,Married,40,1,-1,-1,0,0,0,0,0,0,0
11552,150000,Male,Post Graduate,Single,38,-1,-1,-1,476,476,476,476,476,476,0
11553,210000,Male,Graduate,Single,35,1,-1,-1,-36,-18,-18,0,0,0,0
11554,500000,Female,Post Graduate,Single,34,-1,-1,-1,175570,141773,132747,8734,40000,3912,0
11555,150000,Male,Graduate,Married,42,6,6,6,161569,159190,155821,0,0,0,1
11556,110000,Male,Post Graduate,Married,39,-1,-1,-1,54806,54544,55357,2000,2200,2200,0
11557,60000,Female,Graduate,Married,49,-1,-1,-1,61618,61382,34958,2800,1400,675,0
11558,480000,Female,Graduate,Single,33,-1,-1,-1,621749,550102,475386,22024,21008,17134,0
11559,30000,Male,Graduate,Single,35,2,2,2,14489,15460,15514,1500,600,0,0
11560,240000,Female,Post Graduate,Married,28,1,2,2,210333,206332,214981,0,12014,0,1
11561,350000,Female,Graduate,Single,40,1,-1,-1,-644,-644,5170,0,6033,1500,0
11562,240000,Female,Post Graduate,Married,38,1,-1,-1,0,0,0,0,0,0,1
11563,80000,Female,Graduate,Single,27,-1,-1,-1,77967,79561,61018,3565,1752,1105,0
11564,100000,Male,Graduate,Married,43,-1,-1,-1,42451,43564,45522,2100,3000,2500,0
11565,30000,Female,Post Graduate,Married,30,-1,-1,-1,3165,13538,390,13538,390,1050,0
11566,290000,Male,Graduate,Single,41,-1,-1,-1,3394,-186,37392,0,37578,6136,0
11567,200000,Male,Graduate,Married,34,-1,-1,-1,3692,-16,1886,0,1902,4723,0
11568,360000,Female,Graduate,Married,32,-1,-1,-1,39587,17900,5307,18011,5307,23102,0
11569,430000,Male,Post Graduate,Married,46,-1,-1,-1,52930,960,354716,510,358689,15066,1
11570,150000,Male,Graduate,Single,44,-1,-1,-1,13786,14418,15429,1232,1243,688,0
11571,200000,Male,Post Graduate,Single,30,-1,-1,-1,48492,49934,24753,20294,24891,125171,1
11572,50000,Male,High School,Married,31,1,-1,-1,0,0,0,0,0,0,0
11573,240000,Female,High School,Married,36,1,-1,-1,-608,1966,4421,5000,5000,10112,0
11574,20000,Female,Graduate,Single,24,-1,-1,2,3634,6568,7307,3000,1000,1000,0
11575,150000,Female,Graduate,Married,30,-1,-1,-1,10427,-20,-20,0,0,0,0
11576,230000,Male,Graduate,Married,39,-1,-1,-1,18835,22319,18732,10005,8737,4000,0
11577,20000,Male,Post Graduate,Married,31,-1,-1,-1,836,390,780,390,780,0,1
11578,100000,Female,Post Graduate,Married,33,1,2,2,23384,22722,24909,0,2569,0,0
11579,280000,Female,Post Graduate,Married,30,-1,-1,-1,71770,74066,75907,4000,3000,3000,1
11580,90000,Female,High School,Married,39,-1,-1,-1,4968,4713,2290,1203,1005,1764,0
11581,240000,Female,Graduate,Single,29,-1,-1,-1,23094,18951,18977,2009,2000,300,0
11582,80000,Male,High School,Married,27,2,-1,-1,40846,3099,1950,1149,1000,0,1
11583,160000,Female,Post Graduate,Married,34,-1,-1,-1,51721,46381,25254,2037,1000,10740,0
11584,280000,Female,Graduate,Married,37,-1,-1,-1,1908,12699,7819,12763,7819,12,0
11585,170000,Female,Graduate,Married,30,2,2,2,158819,161487,157577,6500,0,13000,0
11586,90000,Female,Post Graduate,Married,47,2,2,2,61066,62999,61388,3500,0,4000,1
11587,160000,Female,Graduate,Single,29,-1,2,-1,2599,1302,1852,0,1852,0,0
11588,420000,Female,High School,Married,36,-1,-1,-1,0,0,277510,0,277510,10000,0
11589,280000,Male,Post Graduate,Single,30,-1,-1,-1,651,1650,651,1650,651,651,0
11590,30000,Male,Post Graduate,Single,26,1,2,2,17989,17417,19807,0,3000,1000,1
11591,140000,Female,Graduate,Single,34,2,-1,-1,125623,128592,137440,5000,11000,0,0
11592,220000,Male,Graduate,Married,48,2,-1,-1,1480,9202,26390,9202,26390,13007,0
11593,260000,Female,Graduate,Single,27,-1,-1,-1,399,399,399,399,399,798,0
11594,170000,Female,Post Graduate,Single,27,1,-1,-1,-1020,25607,23922,27107,1500,863,0
11595,190000,Female,Post Graduate,Married,33,-1,-1,-1,40173,41150,0,2200,0,0,0
11596,50000,Male,Post Graduate,Single,31,-1,-1,-1,40754,41588,43409,2000,2000,3000,0
11597,200000,Female,Graduate,Single,31,-1,-1,-1,4938,2277,1209,2286,2712,0,0
11598,300000,Female,Graduate,Single,44,-1,-1,-1,9799,299,0,299,0,800,0
11599,230000,Female,Graduate,Married,34,-1,-1,-1,3394,8338,11744,8338,9359,0,0
11600,50000,Male,Post Graduate,Married,57,-1,-1,-1,53320,52754,27231,1300,50499,1000,0
